codigo;nomeseg;pessoacodigo;anoseq
4;Cliente Baixo Potencial;76711;2024
4;Cliente Baixo Potencial;199664;2024
3;Cliente Maior Potencial;195716;2024
4;Cliente Baixo Potencial;20509;2024
4;Cliente Baixo Potencial;91730;2024
4;Cliente Baixo Potencial;127898;2024
3;Cliente Maior Potencial;75538;2024
3;Cliente Maior Potencial;88256;2024
4;Cliente Baixo Potencial;184466;2024
3;Cliente Maior Potencial;22576;2024
3;Cliente Maior Potencial;85060;2024
3;Cliente Maior Potencial;63063;2024
3;Cliente Maior Potencial;123391;2024
3;Cliente Maior Potencial;210975;2024
4;Cliente Baixo Potencial;36514;2024
3;Cliente Maior Potencial;198344;2024
3;Cliente Maior Potencial;118517;2024
4;Cliente Baixo Potencial;104131;2024
3;Cliente Maior Potencial;61033;2024
5;Cliente Grande Transacional;196502;2024
4;Cliente Baixo Potencial;59712;2024
3;Cliente Maior Potencial;43184;2024
3;Cliente Maior Potencial;83323;2024
4;Cliente Baixo Potencial;180824;2024
4;Cliente Baixo Potencial;50258;2024
3;Cliente Maior Potencial;72525;2024
4;Cliente Baixo Potencial;150794;2024
3;Cliente Maior Potencial;3759;2024
3;Cliente Maior Potencial;14879;2024
4;Cliente Baixo Potencial;57572;2024
4;Cliente Baixo Potencial;51071;2024
4;Cliente Baixo Potencial;93241;2024
3;Cliente Maior Potencial;46852;2024
3;Cliente Maior Potencial;90891;2024
5;Cliente Grande Transacional;78219;2024
4;Cliente Baixo Potencial;192400;2024
3;Cliente Maior Potencial;66073;2024
4;Cliente Baixo Potencial;126404;2024
4;Cliente Baixo Potencial;105904;2024
3;Cliente Maior Potencial;152116;2024
4;Cliente Baixo Potencial;198292;2024
3;Cliente Maior Potencial;106552;2024
3;Cliente Maior Potencial;126704;2024
4;Cliente Baixo Potencial;80710;2024
3;Cliente Maior Potencial;187166;2024
4;Cliente Baixo Potencial;105910;2024
3;Cliente Maior Potencial;46683;2024
4;Cliente Baixo Potencial;79398;2024
3;Cliente Maior Potencial;126707;2024
3;Cliente Maior Potencial;87289;2024
4;Cliente Baixo Potencial;145211;2024
3;Cliente Maior Potencial;75010;2024
4;Cliente Baixo Potencial;2765;2024
3;Cliente Maior Potencial;145801;2024
3;Cliente Maior Potencial;7428;2024
3;Cliente Maior Potencial;216189;2024
4;Cliente Baixo Potencial;71607;2024
4;Cliente Baixo Potencial;48775;2024
4;Cliente Baixo Potencial;59429;2024
4;Cliente Baixo Potencial;228029;2024
3;Cliente Maior Potencial;20460;2024
4;Cliente Baixo Potencial;123872;2024
4;Cliente Baixo Potencial;75138;2024
3;Cliente Maior Potencial;44554;2024
4;Cliente Baixo Potencial;89019;2024
4;Cliente Baixo Potencial;155344;2024
4;Cliente Baixo Potencial;52174;2024
4;Cliente Baixo Potencial;37061;2024
4;Cliente Baixo Potencial;173214;2024
3;Cliente Maior Potencial;115672;2024
4;Cliente Baixo Potencial;36183;2024
4;Cliente Baixo Potencial;222700;2024
4;Cliente Baixo Potencial;5023;2024
3;Cliente Maior Potencial;44872;2024
3;Cliente Maior Potencial;46896;2024
3;Cliente Maior Potencial;160794;2024
3;Cliente Maior Potencial;161376;2024
4;Cliente Baixo Potencial;111462;2024
3;Cliente Maior Potencial;24448;2024
4;Cliente Baixo Potencial;225476;2024
3;Cliente Maior Potencial;93029;2024
4;Cliente Baixo Potencial;64637;2024
4;Cliente Baixo Potencial;33713;2024
3;Cliente Maior Potencial;194189;2024
4;Cliente Baixo Potencial;85846;2024
5;Cliente Grande Transacional;133261;2024
4;Cliente Baixo Potencial;61931;2024
3;Cliente Maior Potencial;48875;2024
4;Cliente Baixo Potencial;55437;2024
4;Cliente Baixo Potencial;61110;2024
4;Cliente Baixo Potencial;36511;2024
4;Cliente Baixo Potencial;116573;2024
3;Cliente Maior Potencial;121541;2024
4;Cliente Baixo Potencial;54868;2024
3;Cliente Maior Potencial;12030;2024
4;Cliente Baixo Potencial;160698;2024
5;Cliente Grande Transacional;100845;2024
3;Cliente Maior Potencial;186098;2024
3;Cliente Maior Potencial;25955;2024
3;Cliente Maior Potencial;42796;2024
4;Cliente Baixo Potencial;154058;2024
4;Cliente Baixo Potencial;43982;2024
3;Cliente Maior Potencial;26788;2024
4;Cliente Baixo Potencial;221864;2024
4;Cliente Baixo Potencial;154135;2024
4;Cliente Baixo Potencial;113123;2024
4;Cliente Baixo Potencial;220576;2024
3;Cliente Maior Potencial;10222;2024
4;Cliente Baixo Potencial;230682;2024
4;Cliente Baixo Potencial;223958;2024
4;Cliente Baixo Potencial;213785;2024
3;Cliente Maior Potencial;61692;2024
3;Cliente Maior Potencial;62032;2024
3;Cliente Maior Potencial;198336;2024
5;Cliente Grande Transacional;94578;2024
4;Cliente Baixo Potencial;172703;2024
4;Cliente Baixo Potencial;117307;2024
4;Cliente Baixo Potencial;200802;2024
3;Cliente Maior Potencial;69575;2024
3;Cliente Maior Potencial;190754;2024
4;Cliente Baixo Potencial;96055;2024
3;Cliente Maior Potencial;187873;2024
3;Cliente Maior Potencial;78231;2024
4;Cliente Baixo Potencial;154764;2024
3;Cliente Maior Potencial;145436;2024
4;Cliente Baixo Potencial;11607;2024
3;Cliente Maior Potencial;49372;2024
4;Cliente Baixo Potencial;91548;2024
3;Cliente Maior Potencial;26912;2024
4;Cliente Baixo Potencial;9312;2024
3;Cliente Maior Potencial;134;2024
4;Cliente Baixo Potencial;127467;2024
3;Cliente Maior Potencial;126929;2024
3;Cliente Maior Potencial;24040;2024
4;Cliente Baixo Potencial;96126;2024
4;Cliente Baixo Potencial;50366;2024
3;Cliente Maior Potencial;117953;2024
4;Cliente Baixo Potencial;11755;2024
3;Cliente Maior Potencial;69893;2024
3;Cliente Maior Potencial;193750;2024
3;Cliente Maior Potencial;95392;2024
4;Cliente Baixo Potencial;130808;2024
3;Cliente Maior Potencial;87497;2024
3;Cliente Maior Potencial;67036;2024
4;Cliente Baixo Potencial;114363;2024
4;Cliente Baixo Potencial;40332;2024
4;Cliente Baixo Potencial;198942;2024
4;Cliente Baixo Potencial;213026;2024
4;Cliente Baixo Potencial;36345;2024
3;Cliente Maior Potencial;98137;2024
4;Cliente Baixo Potencial;96818;2024
3;Cliente Maior Potencial;83274;2024
3;Cliente Maior Potencial;39565;2024
5;Cliente Grande Transacional;71407;2024
3;Cliente Maior Potencial;145394;2024
4;Cliente Baixo Potencial;138543;2024
3;Cliente Maior Potencial;115614;2024
4;Cliente Baixo Potencial;73248;2024
4;Cliente Baixo Potencial;108137;2024
3;Cliente Maior Potencial;12618;2024
4;Cliente Baixo Potencial;80504;2024
4;Cliente Baixo Potencial;39103;2024
4;Cliente Baixo Potencial;176428;2024
4;Cliente Baixo Potencial;13954;2024
3;Cliente Maior Potencial;6817;2024
3;Cliente Maior Potencial;44833;2024
3;Cliente Maior Potencial;92405;2024
3;Cliente Maior Potencial;25825;2024
4;Cliente Baixo Potencial;33795;2024
4;Cliente Baixo Potencial;148273;2024
4;Cliente Baixo Potencial;166332;2024
4;Cliente Baixo Potencial;176509;2024
4;Cliente Baixo Potencial;7050;2024
4;Cliente Baixo Potencial;70029;2024
4;Cliente Baixo Potencial;220569;2024
4;Cliente Baixo Potencial;102376;2024
4;Cliente Baixo Potencial;78452;2024
4;Cliente Baixo Potencial;46116;2024
3;Cliente Maior Potencial;91380;2024
4;Cliente Baixo Potencial;153640;2024
4;Cliente Baixo Potencial;32989;2024
4;Cliente Baixo Potencial;166144;2024
4;Cliente Baixo Potencial;230589;2024
4;Cliente Baixo Potencial;91919;2024
4;Cliente Baixo Potencial;48651;2024
4;Cliente Baixo Potencial;195445;2024
4;Cliente Baixo Potencial;163649;2024
4;Cliente Baixo Potencial;159378;2024
4;Cliente Baixo Potencial;47852;2024
3;Cliente Maior Potencial;41692;2024
4;Cliente Baixo Potencial;186277;2024
4;Cliente Baixo Potencial;82921;2024
3;Cliente Maior Potencial;85151;2024
4;Cliente Baixo Potencial;16775;2024
4;Cliente Baixo Potencial;20896;2024
3;Cliente Maior Potencial;120959;2024
4;Cliente Baixo Potencial;91511;2024
3;Cliente Maior Potencial;11953;2024
3;Cliente Maior Potencial;229853;2024
3;Cliente Maior Potencial;124230;2024
3;Cliente Maior Potencial;25612;2024
4;Cliente Baixo Potencial;192995;2024
4;Cliente Baixo Potencial;81452;2024
4;Cliente Baixo Potencial;91305;2024
3;Cliente Maior Potencial;121018;2024
3;Cliente Maior Potencial;196995;2024
3;Cliente Maior Potencial;34712;2024
3;Cliente Maior Potencial;56041;2024
4;Cliente Baixo Potencial;108428;2024
4;Cliente Baixo Potencial;153455;2024
4;Cliente Baixo Potencial;77747;2024
3;Cliente Maior Potencial;78747;2024
4;Cliente Baixo Potencial;85309;2024
3;Cliente Maior Potencial;123858;2024
4;Cliente Baixo Potencial;84500;2024
3;Cliente Maior Potencial;69529;2024
3;Cliente Maior Potencial;35748;2024
3;Cliente Maior Potencial;13157;2024
4;Cliente Baixo Potencial;130937;2024
3;Cliente Maior Potencial;53926;2024
4;Cliente Baixo Potencial;71335;2024
4;Cliente Baixo Potencial;198424;2024
3;Cliente Maior Potencial;36632;2024
3;Cliente Maior Potencial;111221;2024
4;Cliente Baixo Potencial;10509;2024
4;Cliente Baixo Potencial;31317;2024
4;Cliente Baixo Potencial;208969;2024
3;Cliente Maior Potencial;39825;2024
4;Cliente Baixo Potencial;27488;2024
4;Cliente Baixo Potencial;79463;2024
3;Cliente Maior Potencial;7416;2024
3;Cliente Maior Potencial;96924;2024
4;Cliente Baixo Potencial;192040;2024
4;Cliente Baixo Potencial;201290;2024
4;Cliente Baixo Potencial;152794;2024
4;Cliente Baixo Potencial;105632;2024
4;Cliente Baixo Potencial;96204;2024
4;Cliente Baixo Potencial;11803;2024
3;Cliente Maior Potencial;25938;2024
4;Cliente Baixo Potencial;36899;2024
4;Cliente Baixo Potencial;77787;2024
4;Cliente Baixo Potencial;78078;2024
3;Cliente Maior Potencial;15338;2024
4;Cliente Baixo Potencial;53005;2024
3;Cliente Maior Potencial;215226;2024
3;Cliente Maior Potencial;43940;2024
4;Cliente Baixo Potencial;25001;2024
3;Cliente Maior Potencial;101269;2024
3;Cliente Maior Potencial;48018;2024
4;Cliente Baixo Potencial;28809;2024
5;Cliente Grande Transacional;76934;2024
3;Cliente Maior Potencial;91765;2024
3;Cliente Maior Potencial;93871;2024
3;Cliente Maior Potencial;25813;2024
4;Cliente Baixo Potencial;189131;2024
3;Cliente Maior Potencial;31716;2024
3;Cliente Maior Potencial;71825;2024
4;Cliente Baixo Potencial;134346;2024
4;Cliente Baixo Potencial;85607;2024
3;Cliente Maior Potencial;47847;2024
4;Cliente Baixo Potencial;222042;2024
4;Cliente Baixo Potencial;92434;2024
3;Cliente Maior Potencial;197042;2024
3;Cliente Maior Potencial;77446;2024
3;Cliente Maior Potencial;194932;2024
4;Cliente Baixo Potencial;190765;2024
3;Cliente Maior Potencial;123963;2024
3;Cliente Maior Potencial;3377;2024
3;Cliente Maior Potencial;191887;2024
3;Cliente Maior Potencial;66899;2024
4;Cliente Baixo Potencial;10881;2024
3;Cliente Maior Potencial;38010;2024
3;Cliente Maior Potencial;75303;2024
3;Cliente Maior Potencial;35962;2024
5;Cliente Grande Transacional;24964;2024
4;Cliente Baixo Potencial;224745;2024
3;Cliente Maior Potencial;104308;2024
4;Cliente Baixo Potencial;151241;2024
3;Cliente Maior Potencial;91519;2024
4;Cliente Baixo Potencial;93242;2024
4;Cliente Baixo Potencial;195567;2024
4;Cliente Baixo Potencial;9102;2024
4;Cliente Baixo Potencial;53275;2024
4;Cliente Baixo Potencial;159890;2024
4;Cliente Baixo Potencial;30616;2024
3;Cliente Maior Potencial;66319;2024
3;Cliente Maior Potencial;218704;2024
3;Cliente Maior Potencial;12485;2024
4;Cliente Baixo Potencial;69586;2024
3;Cliente Maior Potencial;192718;2024
3;Cliente Maior Potencial;28533;2024
4;Cliente Baixo Potencial;64639;2024
4;Cliente Baixo Potencial;155549;2024
4;Cliente Baixo Potencial;227972;2024
3;Cliente Maior Potencial;13940;2024
5;Cliente Grande Transacional;152733;2024
3;Cliente Maior Potencial;86114;2024
4;Cliente Baixo Potencial;41614;2024
3;Cliente Maior Potencial;176884;2024
3;Cliente Maior Potencial;46820;2024
4;Cliente Baixo Potencial;40038;2024
4;Cliente Baixo Potencial;206454;2024
4;Cliente Baixo Potencial;102785;2024
4;Cliente Baixo Potencial;37213;2024
3;Cliente Maior Potencial;17641;2024
4;Cliente Baixo Potencial;188409;2024
4;Cliente Baixo Potencial;104405;2024
4;Cliente Baixo Potencial;212252;2024
3;Cliente Maior Potencial;37860;2024
4;Cliente Baixo Potencial;96011;2024
3;Cliente Maior Potencial;42125;2024
4;Cliente Baixo Potencial;158444;2024
3;Cliente Maior Potencial;34718;2024
4;Cliente Baixo Potencial;60439;2024
3;Cliente Maior Potencial;222523;2024
3;Cliente Maior Potencial;189036;2024
4;Cliente Baixo Potencial;10528;2024
3;Cliente Maior Potencial;146721;2024
4;Cliente Baixo Potencial;226772;2024
3;Cliente Maior Potencial;30467;2024
3;Cliente Maior Potencial;59874;2024
3;Cliente Maior Potencial;46821;2024
4;Cliente Baixo Potencial;88640;2024
4;Cliente Baixo Potencial;175521;2024
3;Cliente Maior Potencial;115542;2024
4;Cliente Baixo Potencial;60266;2024
5;Cliente Grande Transacional;62199;2024
4;Cliente Baixo Potencial;97816;2024
3;Cliente Maior Potencial;124113;2024
3;Cliente Maior Potencial;129239;2024
4;Cliente Baixo Potencial;190995;2024
3;Cliente Maior Potencial;194858;2024
4;Cliente Baixo Potencial;222053;2024
4;Cliente Baixo Potencial;222491;2024
3;Cliente Maior Potencial;42899;2024
4;Cliente Baixo Potencial;45716;2024
4;Cliente Baixo Potencial;175827;2024
4;Cliente Baixo Potencial;143979;2024
4;Cliente Baixo Potencial;40100;2024
3;Cliente Maior Potencial;157764;2024
4;Cliente Baixo Potencial;37001;2024
4;Cliente Baixo Potencial;27612;2024
4;Cliente Baixo Potencial;44147;2024
3;Cliente Maior Potencial;90586;2024
3;Cliente Maior Potencial;45740;2024
4;Cliente Baixo Potencial;169069;2024
3;Cliente Maior Potencial;33903;2024
4;Cliente Baixo Potencial;151702;2024
3;Cliente Maior Potencial;81713;2024
3;Cliente Maior Potencial;47285;2024
3;Cliente Maior Potencial;135391;2024
3;Cliente Maior Potencial;36097;2024
3;Cliente Maior Potencial;493;2024
4;Cliente Baixo Potencial;131014;2024
4;Cliente Baixo Potencial;187258;2024
4;Cliente Baixo Potencial;80299;2024
3;Cliente Maior Potencial;158706;2024
3;Cliente Maior Potencial;45424;2024
3;Cliente Maior Potencial;34146;2024
4;Cliente Baixo Potencial;21079;2024
3;Cliente Maior Potencial;83213;2024
4;Cliente Baixo Potencial;200109;2024
3;Cliente Maior Potencial;15786;2024
4;Cliente Baixo Potencial;36710;2024
3;Cliente Maior Potencial;49211;2024
4;Cliente Baixo Potencial;150797;2024
4;Cliente Baixo Potencial;163284;2024
3;Cliente Maior Potencial;89407;2024
4;Cliente Baixo Potencial;107667;2024
3;Cliente Maior Potencial;38255;2024
4;Cliente Baixo Potencial;48763;2024
3;Cliente Maior Potencial;15507;2024
3;Cliente Maior Potencial;61762;2024
3;Cliente Maior Potencial;23994;2024
3;Cliente Maior Potencial;46147;2024
4;Cliente Baixo Potencial;182629;2024
4;Cliente Baixo Potencial;31139;2024
3;Cliente Maior Potencial;189648;2024
4;Cliente Baixo Potencial;44482;2024
3;Cliente Maior Potencial;63244;2024
3;Cliente Maior Potencial;88029;2024
4;Cliente Baixo Potencial;193241;2024
3;Cliente Maior Potencial;167207;2024
3;Cliente Maior Potencial;95217;2024
4;Cliente Baixo Potencial;215385;2024
4;Cliente Baixo Potencial;191010;2024
4;Cliente Baixo Potencial;76082;2024
4;Cliente Baixo Potencial;183534;2024
4;Cliente Baixo Potencial;82144;2024
3;Cliente Maior Potencial;69326;2024
4;Cliente Baixo Potencial;198354;2024
4;Cliente Baixo Potencial;192796;2024
4;Cliente Baixo Potencial;90131;2024
3;Cliente Maior Potencial;41964;2024
4;Cliente Baixo Potencial;96750;2024
4;Cliente Baixo Potencial;61435;2024
4;Cliente Baixo Potencial;40388;2024
3;Cliente Maior Potencial;93741;2024
4;Cliente Baixo Potencial;140383;2024
4;Cliente Baixo Potencial;232634;2024
4;Cliente Baixo Potencial;79959;2024
3;Cliente Maior Potencial;126988;2024
3;Cliente Maior Potencial;213816;2024
3;Cliente Maior Potencial;186193;2024
4;Cliente Baixo Potencial;40659;2024
3;Cliente Maior Potencial;35776;2024
3;Cliente Maior Potencial;131140;2024
4;Cliente Baixo Potencial;130310;2024
3;Cliente Maior Potencial;17703;2024
4;Cliente Baixo Potencial;119917;2024
4;Cliente Baixo Potencial;182631;2024
4;Cliente Baixo Potencial;126963;2024
4;Cliente Baixo Potencial;67060;2024
4;Cliente Baixo Potencial;211808;2024
5;Cliente Grande Transacional;116783;2024
4;Cliente Baixo Potencial;36157;2024
3;Cliente Maior Potencial;150240;2024
3;Cliente Maior Potencial;72033;2024
4;Cliente Baixo Potencial;220598;2024
4;Cliente Baixo Potencial;158082;2024
3;Cliente Maior Potencial;152598;2024
3;Cliente Maior Potencial;200655;2024
4;Cliente Baixo Potencial;166657;2024
4;Cliente Baixo Potencial;145889;2024
4;Cliente Baixo Potencial;76080;2024
3;Cliente Maior Potencial;158707;2024
3;Cliente Maior Potencial;504;2024
4;Cliente Baixo Potencial;67249;2024
4;Cliente Baixo Potencial;191689;2024
4;Cliente Baixo Potencial;26176;2024
3;Cliente Maior Potencial;39580;2024
3;Cliente Maior Potencial;144020;2024
3;Cliente Maior Potencial;199676;2024
4;Cliente Baixo Potencial;32908;2024
3;Cliente Maior Potencial;26479;2024
4;Cliente Baixo Potencial;75533;2024
3;Cliente Maior Potencial;5773;2024
4;Cliente Baixo Potencial;38967;2024
3;Cliente Maior Potencial;45712;2024
3;Cliente Maior Potencial;50763;2024
3;Cliente Maior Potencial;117585;2024
3;Cliente Maior Potencial;51926;2024
5;Cliente Grande Transacional;221641;2024
4;Cliente Baixo Potencial;93418;2024
3;Cliente Maior Potencial;146471;2024
4;Cliente Baixo Potencial;76954;2024
3;Cliente Maior Potencial;192394;2024
3;Cliente Maior Potencial;72231;2024
4;Cliente Baixo Potencial;15168;2024
3;Cliente Maior Potencial;89703;2024
3;Cliente Maior Potencial;215225;2024
4;Cliente Baixo Potencial;69173;2024
4;Cliente Baixo Potencial;71383;2024
4;Cliente Baixo Potencial;120951;2024
3;Cliente Maior Potencial;191235;2024
4;Cliente Baixo Potencial;180745;2024
3;Cliente Maior Potencial;32558;2024
3;Cliente Maior Potencial;124671;2024
4;Cliente Baixo Potencial;63718;2024
3;Cliente Maior Potencial;78032;2024
4;Cliente Baixo Potencial;196422;2024
4;Cliente Baixo Potencial;158334;2024
4;Cliente Baixo Potencial;67068;2024
3;Cliente Maior Potencial;84540;2024
3;Cliente Maior Potencial;131005;2024
4;Cliente Baixo Potencial;104304;2024
4;Cliente Baixo Potencial;79581;2024
3;Cliente Maior Potencial;93271;2024
4;Cliente Baixo Potencial;134614;2024
4;Cliente Baixo Potencial;40859;2024
4;Cliente Baixo Potencial;38878;2024
4;Cliente Baixo Potencial;106826;2024
4;Cliente Baixo Potencial;193789;2024
3;Cliente Maior Potencial;92920;2024
4;Cliente Baixo Potencial;201268;2024
3;Cliente Maior Potencial;139259;2024
3;Cliente Maior Potencial;48148;2024
3;Cliente Maior Potencial;76502;2024
4;Cliente Baixo Potencial;157125;2024
3;Cliente Maior Potencial;94313;2024
3;Cliente Maior Potencial;64575;2024
4;Cliente Baixo Potencial;77915;2024
4;Cliente Baixo Potencial;35334;2024
4;Cliente Baixo Potencial;93164;2024
3;Cliente Maior Potencial;2663;2024
3;Cliente Maior Potencial;27333;2024
4;Cliente Baixo Potencial;197461;2024
4;Cliente Baixo Potencial;9655;2024
3;Cliente Maior Potencial;90441;2024
3;Cliente Maior Potencial;12554;2024
4;Cliente Baixo Potencial;228044;2024
4;Cliente Baixo Potencial;196320;2024
4;Cliente Baixo Potencial;53767;2024
3;Cliente Maior Potencial;231955;2024
4;Cliente Baixo Potencial;46356;2024
4;Cliente Baixo Potencial;157258;2024
3;Cliente Maior Potencial;174506;2024
3;Cliente Maior Potencial;194575;2024
4;Cliente Baixo Potencial;159631;2024
4;Cliente Baixo Potencial;68810;2024
3;Cliente Maior Potencial;195446;2024
4;Cliente Baixo Potencial;127395;2024
3;Cliente Maior Potencial;59521;2024
4;Cliente Baixo Potencial;147014;2024
4;Cliente Baixo Potencial;38052;2024
4;Cliente Baixo Potencial;211216;2024
5;Cliente Grande Transacional;155842;2024
4;Cliente Baixo Potencial;105597;2024
4;Cliente Baixo Potencial;220599;2024
3;Cliente Maior Potencial;88829;2024
4;Cliente Baixo Potencial;192629;2024
3;Cliente Maior Potencial;91573;2024
3;Cliente Maior Potencial;40700;2024
3;Cliente Maior Potencial;34995;2024
4;Cliente Baixo Potencial;53884;2024
3;Cliente Maior Potencial;14421;2024
3;Cliente Maior Potencial;93734;2024
4;Cliente Baixo Potencial;39498;2024
4;Cliente Baixo Potencial;223498;2024
3;Cliente Maior Potencial;146463;2024
